"num1","num2","dec1","unit1","dec2","unit2","dec_dist","unit_dist","num_dist","min_dec","max_dec","min_unit","max_unit","min_num","max_num","vig1","vig2","b20u1","b20u2","within_dec","within_vig","comp","comp_b20","greater60","smaller60","num1_greater","num2_greater","condition","orig_item","dist_discrepancy","dec_pair","matched_group","stim1","stim2","stim1_correct","is_null","isi","stim_shift"
93,98,9,3,9,8,0,5,5,9,9,3,8,93,98,8,8,13,18,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,"gr60_b10w_b20w","93_98",0,"90s_90s","90s_90s_0","93  ","98",0,0,2588.3063350791317,"stim1-tilt-left"
98,62,9,8,6,2,3,6,36,6,9,2,8,62,98,8,6,18,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,1,0,"gr60_b10c_b20c","62_98",0,"60s_90s","60s_90s_1","98","  62",1,0,2138.646883853214,"stim2-tilt-right"
47,49,4,7,4,9,0,2,2,4,4,7,9,47,49,4,4,7,9,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,1,"sm60_b10w_b20w","47_49",0,"40s_40s","40s_40s_0","47","49",0,0,1178.638010424376,"no-tilt"
35,29,3,5,2,9,1,4,6,2,3,5,9,29,35,3,2,5,9,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,"sm60_b10i_b20i","25_39",8,"20s_30s","20s_30s_1","  35","29",1,0,2192.6036536716,"stim1-tilt-right"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"null_event",NA,NA,NA,NA,"##","##",NA,1,1287.9464290592032,"no-tilt"
86,79,8,6,7,9,1,3,7,7,8,6,9,79,86,8,6,6,19,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,"gr60_b10i_b20i","76_89",6,"70s_80s","70s_80s_1","  86","79",1,0,1089.1482699378812,"stim1-tilt-right"
52,46,5,2,4,6,1,4,6,4,5,2,6,46,52,5,4,2,6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,"sm60_b10i_b20i","42_56",8,"40s_50s","40s_50s_1","52  ","46",1,0,1720.3070678502152,"stim1-tilt-left"
65,92,6,5,9,2,3,3,27,6,9,2,5,65,92,6,8,5,12,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,1,"gr60_b10i_b20c","62_95",6,"60s_90s","60s_90s_0","65","92  ",0,0,1745.052873849393,"stim2-tilt-left"
27,54,2,7,5,4,3,3,27,2,5,4,7,27,54,2,5,7,4,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,1,"sm60_b10i_b20i","24_57",6,"20s_50s","20s_50s_0","27","  54",0,0,1019.0972306362493,"stim2-tilt-right"
67,93,6,7,9,3,3,4,26,6,9,3,7,67,93,6,8,7,13,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,1,"gr60_b10i_b20c","63_97",8,"60s_90s","60s_90s_0","67  ","93",0,0,2143.3653179372104,"stim1-tilt-left"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"null_event",NA,NA,NA,NA,"##","  ##",NA,1,1080.4127999343984,"stim2-tilt-right"
89,82,8,9,8,2,0,7,7,8,8,2,9,82,89,8,8,9,2,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,"gr60_b10w_b20w","82_89",0,"80s_80s","80s_80s_1","89","82",1,0,1844.229763404465,"no-tilt"
79,86,7,9,8,6,1,3,7,7,8,6,9,79,86,6,8,19,6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,"gr60_b10i_b20i","76_89",6,"70s_80s","70s_80s_0","  79","86",0,0,1531.2777288528887,"stim1-tilt-right"
93,65,9,3,6,5,3,2,28,6,9,3,5,65,93,8,6,13,5,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1,0,"gr60_b10i_b20c","63_95",4,"60s_90s","60s_90s_1","93","65  ",1,0,1378.5710734360814,"stim2-tilt-left"
32,35,3,2,3,5,0,3,3,3,3,2,5,32,35,3,3,2,5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,1,"sm60_b10w_b20w","32_35",0,"30s_30s","30s_30s_0","32","35",0,0,1101.2642757479734,"no-tilt"
78,96,7,8,9,6,2,2,18,7,9,6,8,78,96,6,8,18,16,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,"gr60_b10i_b20i","76_98",4,"70s_90s","70s_90s_0","78","96  ",0,0,1316.6562284132808,"stim2-tilt-left"
32,39,3,2,3,9,0,7,7,3,3,2,9,32,39,3,3,2,9,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,1,"sm60_b10w_b20w","32_39",0,"30s_30s","30s_30s_0","  32","39",0,0,1367.6213917831278,"stim1-tilt-right"
56,34,5,6,3,4,2,2,22,3,5,4,6,34,56,5,3,6,4,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,1,0,"sm60_b10c_b20c","34_56",0,"30s_50s","30s_50s_1","56  ","34",1,0,1287.5977402222225,"stim1-tilt-left"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"null_event",NA,NA,NA,NA,"##","  ##",NA,1,1724.6538699031817,"stim2-tilt-right"
87,93,8,7,9,3,1,4,6,8,9,3,7,87,93,8,8,7,13,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,"gr60_b10i_b20w","83_97",8,"80s_90s","80s_90s_0","87  ","93",0,0,1795.8800173440754,"stim1-tilt-left"
46,53,4,6,5,3,1,3,7,4,5,3,6,46,53,4,5,6,3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,1,"sm60_b10i_b20i","43_56",6,"40s_50s","40s_50s_0","46","53  ",0,0,1506.1392458821947,"stim2-tilt-left"
45,23,4,5,2,3,2,2,22,2,4,3,5,23,45,4,2,5,3,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,1,0,"sm60_b10c_b20c","23_45",0,"20s_40s","20s_40s_1","  45","23",1,0,1700.878468858113,"stim1-tilt-right"
89,87,8,9,8,7,0,2,2,8,8,7,9,87,89,8,8,9,7,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,"gr60_b10w_b20w","87_89",0,"80s_80s","80s_80s_1","89","  87",1,0,1020.8424335627268,"stim2-tilt-right"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"null_event",NA,NA,NA,NA,"##","##",NA,1,1239.7529341669792,"no-tilt"
42,56,4,2,5,6,1,4,14,4,5,2,6,42,56,4,5,2,6,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,0,1,"sm60_b10c_b20c","42_56",0,"40s_50s","40s_50s_0","42","56  ",0,0,3000,"stim2-tilt-left"
74,73,7,4,7,3,0,1,1,7,7,3,4,73,74,6,6,14,13,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,"gr60_b10w_b20w","73_74",0,"70s_70s","70s_70s_1","  74","73",1,0,1524.0936494742243,"stim1-tilt-right"
23,58,2,3,5,8,3,5,35,2,5,3,8,23,58,2,5,3,8,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,0,1,"sm60_b10c_b20c","23_58",0,"20s_50s","20s_50s_0","23","  58",0,0,2074.487147360963,"stim2-tilt-right"
94,78,9,4,7,8,2,4,16,7,9,4,8,78,94,8,6,14,18,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,"gr60_b10i_b20i","74_98",8,"70s_90s","70s_90s_1","94  ","78",1,0,1598.482774311156,"stim1-tilt-left"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"null_event",NA,NA,NA,NA,"##","##",NA,1,1464.3302399475185,"no-tilt"
64,98,6,4,9,8,3,4,34,6,9,4,8,64,98,6,8,4,18,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0,1,"gr60_b10c_b20c","64_98",0,"60s_90s","60s_90s_0","64","98",0,0,1406.3073588329178,"no-tilt"
83,89,8,3,8,9,0,6,6,8,8,3,9,83,89,8,8,3,9,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,"gr60_b10w_b20w","83_89",0,"80s_80s","80s_80s_0","  83","89",0,0,3000,"stim1-tilt-right"
97,63,9,7,6,3,3,4,34,6,9,3,7,63,97,8,6,17,3,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,1,0,"gr60_b10c_b20c","63_97",0,"60s_90s","60s_90s_1","97","  63",1,0,2000.0000000000005,"stim2-tilt-right"
76,89,7,6,8,9,1,3,13,7,8,6,9,76,89,6,8,16,9,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,0,1,"gr60_b10c_b20i","76_89",0,"70s_80s","70s_80s_0","76","89  ",0,0,1443.6974992327127,"stim2-tilt-left"
64,67,6,4,6,7,0,3,3,6,6,4,7,64,67,6,6,4,7,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,"gr60_b10w_b20w","64_67",0,"60s_60s","60s_60s_0","64  ","67",0,0,1220.6895830913531,"stim1-tilt-left"
67,68,6,7,6,8,0,1,1,6,6,7,8,67,68,6,6,7,8,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,"gr60_b10w_b20w","67_68",0,"60s_60s","60s_60s_0","  67","68",0,0,1191.7107427204267,"stim1-tilt-right"
49,25,4,9,2,5,2,4,24,2,4,5,9,25,49,4,2,9,5,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,1,0,"sm60_b10c_b20c","25_49",0,"20s_40s","20s_40s_1","49","  25",1,0,1238.1220425385948,"stim2-tilt-right"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"null_event",NA,NA,NA,NA,"##","##",NA,1,1399.0930683995603,"no-tilt"
46,52,4,6,5,2,1,4,6,4,5,2,6,46,52,4,5,6,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,1,"sm60_b10i_b20i","42_56",8,"40s_50s","40s_50s_0","46  ","52",0,0,1422.7954038004489,"stim1-tilt-left"
74,85,7,4,8,5,1,1,11,7,8,4,5,74,85,6,8,14,5,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,0,1,"gr60_b10c_b20i","74_85",0,"70s_80s","70s_80s_0","74","85  ",0,0,3000,"stim2-tilt-left"
64,92,6,4,9,2,3,2,28,6,9,2,4,64,92,6,8,4,12,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,1,"gr60_b10i_b20c","62_94",4,"60s_90s","60s_90s_0","64","92  ",0,0,3000,"stim2-tilt-left"
83,74,8,3,7,4,1,1,9,7,8,3,4,74,83,8,6,3,14,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,"gr60_b10i_b20i","73_84",2,"70s_80s","70s_80s_1","  83","74",1,0,2115.7410821699846,"stim1-tilt-right"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"null_event",NA,NA,NA,NA,"##  ","##",NA,1,2616.0825599868795,"stim1-tilt-left"
83,86,8,3,8,6,0,3,3,8,8,3,6,83,86,8,8,3,6,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,"gr60_b10w_b20w","83_86",0,"80s_80s","80s_80s_0","83","86",0,0,1088.1538258661815,"no-tilt"
34,29,3,4,2,9,1,5,5,2,3,4,9,29,34,3,2,4,9,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,"sm60_b10i_b20i","24_39",10,"20s_30s","20s_30s_1","34","  29",1,0,1173.84630214471,"stim2-tilt-right"
74,89,7,4,8,9,1,5,15,7,8,4,9,74,89,6,8,14,9,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,0,1,"gr60_b10c_b20i","74_89",0,"70s_80s","70s_80s_0","  74","89",0,0,1795.8800173440754,"stim1-tilt-right"
29,45,2,9,4,5,2,4,16,2,4,5,9,29,45,2,4,9,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,1,"sm60_b10i_b20i","25_49",8,"20s_40s","20s_40s_0","29","  45",0,0,1788.9054805074006,"stim2-tilt-right"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"null_event",NA,NA,NA,NA,"##  ","##",NA,1,1015.1756283864402,"stim1-tilt-left"
57,23,5,7,2,3,3,4,34,2,5,3,7,23,57,5,2,7,3,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,1,0,"sm60_b10c_b20c","23_57",0,"20s_50s","20s_50s_1","57","23",1,0,1462.7564263195181,"no-tilt"
38,39,3,8,3,9,0,1,1,3,3,8,9,38,39,3,3,8,9,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,1,"sm60_b10w_b20w","38_39",0,"30s_30s","30s_30s_0","38","39  ",0,0,2278.30238657094,"stim2-tilt-left"
47,23,4,7,2,3,2,4,24,2,4,3,7,23,47,4,2,7,3,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,1,0,"sm60_b10c_b20c","23_47",0,"20s_40s","20s_40s_1","47","  23",1,0,1108.500302869168,"stim2-tilt-right"
67,83,6,7,8,3,2,4,16,6,8,3,7,67,83,6,8,7,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,"gr60_b10i_b20i","63_87",8,"60s_80s","60s_80s_0","67","83  ",0,0,1121.8661069710142,"stim2-tilt-left"
28,25,2,8,2,5,0,3,3,2,2,5,8,25,28,2,2,8,5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,"sm60_b10w_b20w","25_28",0,"20s_20s","20s_20s_1","  28","25",1,0,1633.9785078182822,"stim1-tilt-right"
64,83,6,4,8,3,2,1,19,6,8,3,4,64,83,6,8,4,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,"gr60_b10i_b20i","63_84",2,"60s_80s","60s_80s_0","64  ","83",0,0,1363.926589670676,"stim1-tilt-left"
36,42,3,6,4,2,1,4,6,3,4,2,6,36,42,3,4,6,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,1,"sm60_b10i_b20i","32_46",8,"30s_40s","30s_40s_0","36","42",0,0,1385.2073073432011,"no-tilt"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"null_event",NA,NA,NA,NA,"##","##",NA,1,1174.515762619021,"no-tilt"
32,46,3,2,4,6,1,4,14,3,4,2,6,32,46,3,4,2,6,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,0,1,"sm60_b10c_b20c","32_46",0,"30s_40s","30s_40s_0","32","46  ",0,0,1341.035564676794,"stim2-tilt-left"
93,68,9,3,6,8,3,5,25,6,9,3,8,68,93,8,6,13,8,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1,0,"gr60_b10i_b20c","63_98",10,"60s_90s","60s_90s_1","  93","68",1,0,1602.8890090825712,"stim1-tilt-right"
62,89,6,2,8,9,2,7,27,6,8,2,9,62,89,6,8,2,9,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0,1,"gr60_b10c_b20c","62_89",0,"60s_80s","60s_80s_0","62  ","89",0,0,1170.5171995648495,"stim1-tilt-left"
29,34,2,9,3,4,1,5,5,2,3,4,9,29,34,2,3,9,4,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,1,"sm60_b10i_b20i","24_39",10,"20s_30s","20s_30s_0","29","  34",0,0,2062.6418698753405,"stim2-tilt-right"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"null_event",NA,NA,NA,NA,"  ##","##",NA,1,1030.778795031714,"stim1-tilt-right"
36,45,3,6,4,5,1,1,9,3,4,5,6,36,45,3,4,6,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,1,"sm60_b10i_b20i","35_46",2,"30s_40s","30s_40s_0","36  ","45",0,0,1316.6088946860154,"stim1-tilt-left"
82,74,8,2,7,4,1,2,8,7,8,2,4,74,82,8,6,2,14,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,"gr60_b10i_b20i","72_84",4,"70s_80s","70s_80s_1","82","74  ",1,0,1192.8122656627881,"stim2-tilt-left"
94,97,9,4,9,7,0,3,3,9,9,4,7,94,97,8,8,14,17,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,"gr60_b10w_b20w","94_97",0,"90s_90s","90s_90s_0","94","  97",0,0,1112.3999845533551,"stim2-tilt-right"
79,85,7,9,8,5,1,4,6,7,8,5,9,79,85,6,8,19,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,"gr60_b10i_b20i","75_89",8,"70s_80s","70s_80s_0","79","85",0,0,1414.982469325563,"no-tilt"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"null_event",NA,NA,NA,NA,"  ##","##",NA,1,2232.1651199737585,"stim1-tilt-right"
95,63,9,5,6,3,3,2,32,6,9,3,5,63,95,8,6,15,3,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,1,0,"gr60_b10c_b20c","63_95",0,"60s_90s","60s_90s_1","95","63",1,0,1079.427339521629,"no-tilt"
69,62,6,9,6,2,0,7,7,6,6,2,9,62,69,6,6,9,2,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,"gr60_b10w_b20w","62_69",0,"60s_60s","60s_60s_1","69  ","62",1,0,1251.1551536722168,"stim1-tilt-left"
32,46,3,2,4,6,1,4,14,3,4,2,6,32,46,3,4,2,6,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,0,1,"sm60_b10c_b20c","32_46",0,"30s_40s","30s_40s_0","32","46  ",0,0,1192.0612699548674,"stim2-tilt-left"
27,53,2,7,5,3,3,4,26,2,5,3,7,27,53,2,5,7,3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,1,"sm60_b10i_b20i","23_57",8,"20s_50s","20s_50s_0","27","  53",0,0,1956.4553607609078,"stim2-tilt-right"
78,95,7,8,9,5,2,3,17,7,9,5,8,78,95,6,8,18,15,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,"gr60_b10i_b20i","75_98",6,"70s_90s","70s_90s_0","78","95",0,0,1673.6116232549773,"no-tilt"
43,27,4,3,2,7,2,4,16,2,4,3,7,27,43,4,2,3,7,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,"sm60_b10i_b20i","23_47",8,"20s_40s","20s_40s_1","43  ","27",1,0,1285.1194230888832,"stim1-tilt-left"
68,75,6,8,7,5,1,3,7,6,7,5,8,68,75,6,6,8,15,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,"gr60_b10i_b20w","65_78",6,"60s_70s","60s_70s_0","68","  75",0,0,1309.8039199714863,"stim2-tilt-right"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"null_event",NA,NA,NA,NA,"  ##","##",NA,1,1263.3256740898485,"stim1-tilt-right"
29,43,2,9,4,3,2,6,14,2,4,3,9,29,43,2,4,9,3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,1,"sm60_b10i_b20i","23_49",12,"20s_40s","20s_40s_0","29","43  ",0,0,1080.460601775323,"stim2-tilt-left"
98,64,9,8,6,4,3,4,34,6,9,4,8,64,98,8,6,18,4,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,1,0,"gr60_b10c_b20c","64_98",0,"60s_90s","60s_90s_1","98  ","64",1,0,1360.2614868044395,"stim1-tilt-left"
57,52,5,7,5,2,0,5,5,5,5,2,7,52,57,5,5,7,2,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,"sm60_b10w_b20w","52_57",0,"50s_50s","50s_50s_1","57","52",1,0,1822.9618891770338,"no-tilt"
83,97,8,3,9,7,1,4,14,8,9,3,7,83,97,8,8,3,17,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,0,1,"gr60_b10c_b20w","83_97",0,"80s_90s","80s_90s_0","83","  97",0,0,1231.5435652090387,"stim2-tilt-right"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"null_event",NA,NA,NA,NA,"##","##  ",NA,1,1217.1426198326046,"stim2-tilt-left"
46,32,4,6,3,2,1,4,14,3,4,2,6,32,46,4,3,6,2,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,1,0,"sm60_b10c_b20c","32_46",0,"30s_40s","30s_40s_1","  46","32",1,0,2537.243573680481,"stim1-tilt-right"
83,69,8,3,6,9,2,6,14,6,8,3,9,69,83,8,6,3,9,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,"gr60_b10i_b20i","63_89",12,"60s_80s","60s_80s_1","83","69  ",1,0,2299.2413871555773,"stim2-tilt-left"
73,86,7,3,8,6,1,3,13,7,8,3,6,73,86,6,8,13,6,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,0,1,"gr60_b10c_b20i","73_86",0,"70s_80s","70s_80s_0","73","86",0,0,2397.940008672038,"no-tilt"
68,94,6,8,9,4,3,4,26,6,9,4,8,68,94,6,8,8,14,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,1,"gr60_b10i_b20c","64_98",8,"60s_90s","60s_90s_0","  68","94",0,0,1919.047382290721,"stim1-tilt-right"
84,73,8,4,7,3,1,1,11,7,8,3,4,73,84,8,6,4,13,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,1,0,"gr60_b10c_b20i","73_84",0,"70s_80s","70s_80s_1","84","  73",1,0,2045.757490560675,"stim2-tilt-right"
92,87,9,2,8,7,1,5,5,8,9,2,7,87,92,8,8,12,7,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,0,"gr60_b10i_b20w","82_97",10,"80s_90s","80s_90s_1","92  ","87",1,0,3000,"stim1-tilt-left"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"null_event",NA,NA,NA,NA,"  ##","##",NA,1,1340.7364298900616,"stim1-tilt-right"
94,96,9,4,9,6,0,2,2,9,9,4,6,94,96,8,8,14,16,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,"gr60_b10w_b20w","94_96",0,"90s_90s","90s_90s_0","94  ","96",0,0,1042.4429379478856,"stim1-tilt-left"
79,63,7,9,6,3,1,6,16,6,7,3,9,63,79,6,6,19,3,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,1,0,"gr60_b10c_b20w","63_79",0,"60s_70s","60s_70s_1","79","  63",1,0,2442.1141086977404,"stim2-tilt-right"
64,98,6,4,9,8,3,4,34,6,9,4,8,64,98,6,8,4,18,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0,1,"gr60_b10c_b20c","64_98",0,"60s_90s","60s_90s_0","64","98  ",0,0,1108.3318503918472,"stim2-tilt-left"
79,72,7,9,7,2,0,7,7,7,7,2,9,72,79,6,6,19,12,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,"gr60_b10w_b20w","72_79",0,"70s_70s","70s_70s_1","79","72",1,0,1164.0802534592085,"no-tilt"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"null_event",NA,NA,NA,NA,"##  ","##",NA,1,1097.9976351938249,"stim1-tilt-left"
72,89,7,2,8,9,1,7,17,7,8,2,9,72,89,6,8,12,9,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,0,1,"gr60_b10c_b20i","72_89",0,"70s_80s","70s_80s_0","72","89",0,0,1091.5149811213503,"no-tilt"
87,62,8,7,6,2,2,5,25,6,8,2,7,62,87,8,6,7,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,1,0,"gr60_b10c_b20c","62_87",0,"60s_80s","60s_80s_1","87","62  ",1,0,1277.2937677064278,"stim2-tilt-left"
72,86,7,2,8,6,1,4,14,7,8,2,6,72,86,6,8,12,6,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,0,1,"gr60_b10c_b20i","72_86",0,"70s_80s","70s_80s_0","72","  86",0,0,1309.8039199714863,"stim2-tilt-right"
86,92,8,6,9,2,1,4,6,8,9,2,6,86,92,8,8,6,12,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,"gr60_b10i_b20w","82_96",8,"80s_90s","80s_90s_0","  86","92",0,0,1091.5149811213503,"stim1-tilt-right"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"null_event",NA,NA,NA,NA,"##  ","##",NA,1,1538.2900451022913,"stim1-tilt-left"
62,97,6,2,9,7,3,5,35,6,9,2,7,62,97,6,8,2,17,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0,1,"gr60_b10c_b20c","62_97",0,"60s_90s","60s_90s_0","62","97  ",0,0,1204.1110529546365,"stim2-tilt-left"
94,68,9,4,6,8,3,4,26,6,9,4,8,68,94,8,6,14,8,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1,0,"gr60_b10i_b20c","64_98",8,"60s_90s","60s_90s_1","94","  68",1,0,1130.2591680238827,"stim2-tilt-right"
29,23,2,9,2,3,0,6,6,2,2,3,9,23,29,2,2,9,3,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,"sm60_b10w_b20w","23_29",0,"20s_20s","20s_20s_1","29","23",1,0,1315.03993816547,"no-tilt"
84,97,8,4,9,7,1,3,13,8,9,4,7,84,97,8,8,4,17,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,0,1,"gr60_b10c_b20w","84_97",0,"80s_90s","80s_90s_0","  84","97",0,0,1433.8162971061076,"stim1-tilt-right"
54,38,5,4,3,8,2,4,16,3,5,4,8,38,54,5,3,4,8,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,"sm60_b10i_b20i","34_58",8,"30s_50s","30s_50s_1","54  ","38",1,0,1059.2796002134216,"stim1-tilt-left"
43,56,4,3,5,6,1,3,13,4,5,3,6,43,56,4,5,3,6,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,0,1,"sm60_b10c_b20c","43_56",0,"40s_50s","40s_50s_0","  43","56",0,0,2266.5484173158306,"stim1-tilt-right"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"null_event",NA,NA,NA,NA,"##","##",NA,1,1134.9363727182317,"no-tilt"
87,82,8,7,8,2,0,5,5,8,8,2,7,82,87,8,8,7,2,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,"gr60_b10w_b20w","82_87",0,"80s_80s","80s_80s_1","87","  82",1,0,1476.552410619747,"stim2-tilt-right"
